timestamp (μs),power (μA),pins (D0-D7)
72593,1.6961908,01000000
72620,1.6522319,01000000
72733,1.5379388,01000000
72761,1.6610237,01000000
72789,1.6170648,01000000
72900,1.6038773,01000000
72928,1.5775017,01000000
72956,1.3533113,01000000
73151,1.5511264,01000000
73180,1.4939799,01000000
73208,1.5291469,01000000
73373,1.6170647,01000000
73401,1.5731058,01000000
73429,1.5467305,01000000
73557,1.6126688,01000000
73585,1.5643141,01000000
73613,1.4412291,01000000
73641,1.4500209,01000000
73747,1.4676044,01000000
73775,1.4807923,01000000
73803,1.3884785,01000000
73919,1.5027716,01000000
73948,1.5159591,01000000
73975,1.5159591,01000000
74086,1.4588127,01000000
74114,1.3664991,01000000
74142,1.3664991,01000000
74279,1.2961648,01000000
74306,1.4544169,01000000
74334,1.5071676,01000000
74448,1.3577073,01000000
74477,1.3181442,01000000
74504,1.2126429,01000000
74532,1.208247,01000000
74647,1.3005607,01000000
74675,1.3049567,01000000
74703,1.1467044,01000000
74812,1.1642882,01000000
74841,1.1423086,01000000
74868,1.2917689,01000000
74984,1.2566017,01000000
75012,1.2346222,01000000
75040,1.2609977,01000000
75567,1.3137484,01000000
75595,1.3049566,01000000
75623,1.291769,01000000
75733,1.3225402,01000000
75761,1.2346222,01000000
75788,1.3445195,01000000
75816,1.3577073,01000000
75931,1.3972702,01000000
75959,1.2961648,01000000
75986,1.2302264,01000000
76096,1.2258307,01000000
76125,1.2170388,01000000
76152,1.1511004,01000000
76284,1.1335169,01000000
76311,1.2170388,01000000
76339,1.2741854,01000000
76455,1.1994554,01000000
76485,1.1379129,01000000
76512,1.2785811,01000000
76627,1.1379128,01000000
76656,1.1291211,01000000
76684,0.98845255,01000000
76713,1.0192238,01000000
76818,0.98405665,01000000
76846,1.1115373,01000000
76874,1.1467044,01000000
76987,1.24781,01000000
77016,1.0412031,01000000
77044,1.0895579,01000000
77154,1.1247251,01000000
77183,1.1159332,01000000
77211,1.0192238,01000000
77366,1.0587866,01000000
77393,0.9796607,01000000
77420,0.95768136,01000000
77530,0.99724436,01000000
77558,0.9400978,01000000
77586,1.0763704,01000000
77614,1.1159333,01000000
77720,1.0675786,01000000
77748,0.97086895,01000000
77776,5.045858,01000000
77893,7.0020285,01000000
77921,6.782235,01000000
77948,6.7250876,01000000
78059,6.571232,01000000
78088,6.294291,01000000
78115,6.2767076,01000000
78277,6.122851,01000000
78304,5.960203,01000000
78332,6.0393295,01000000
78957,6.0701003,01000000
78986,5.815139,01000000
79013,5.801951,01000000
79040,5.656887,01000000
79155,5.529406,01000000
79183,5.5162177,01000000
79210,5.2436733,01000000
79383,5.274445,01000000
79409,5.2964234,01000000
79436,5.155755,01000000
79547,4.9975033,01000000
79577,4.861231,01000000
79603,4.97992,01000000
79720,4.8348556,01000000
79749,4.6853952,01000000
79775,4.6326447,01000000
79886,4.645832,01000000
79914,4.540331,01000000
79942,4.3381205,01000000
79970,4.5139556,01000000
80076,4.4348297,01000000
80105,4.294161,01000000
80132,4.1271176,01000000
80290,4.0831585,01000000
80315,4.0392,01000000
80343,3.986449,01000000
80459,3.9117188,01000000
80488,3.9468856,01000000
80515,3.9249065,01000000
80631,3.8457806,01000000
80659,3.7095082,01000000
80687,3.64357,01000000
80796,3.7182999,01000000
80826,3.5160892,01000000
80854,3.4941094,01000000
80881,3.3798165,01000000
80992,3.2083764,01000000
81022,3.1116672,01000000
81048,3.2083766,01000000
81158,3.2875028,01000000
81187,3.129251,01000000
81214,3.0940833,01000000
81370,3.0281453,01000000
81398,3.0501246,01000000
81424,3.072104,01000000
81535,3.0589166,01000000
81563,2.9358313,01000000
81591,2.9446235,01000000
81701,2.8303301,01000000
81729,2.8215384,01000000
81757,2.8347259,01000000
81785,2.676474,01000000
82308,2.6984534,01000000
82336,2.6720781,01000000
82364,2.6852658,01000000
82481,2.5753686,01000000
82509,2.6896617,01000000
82537,2.5402017,01000000
82653,2.5006385,01000000
82683,2.6193275,01000000
82710,2.685266,01000000
82819,2.5445974,01000000
82848,2.3951373,01000000
82876,2.4566798,01000000
82985,2.2852397,01000000
83013,2.5094304,01000000
83041,2.4303043,01000000
83069,2.364366,01000000
83176,2.2808442,01000000
83205,2.1753426,01000000
83232,2.118196,01000000
83399,2.1050084,01000000
83428,2.0874248,01000000
83455,2.1533635,01000000
83578,2.0962167,01000000
83606,2.126988,01000000
83634,2.3072195,01000000
83762,2.2149057,01000000
83790,2.074237,01000000
83818,2.0302782,01000000
83932,1.9159853,01000000
83961,1.7797127,01000000
83989,1.7753168,01000000
84016,1.8632343,01000000
84123,1.9863193,01000000
84152,1.9555483,01000000
84179,1.9951111,01000000
84294,1.8720264,01000000
84321,1.880818,01000000
84349,1.8720262,01000000
84465,1.8368591,01000000
84494,1.7753166,01000000
84521,1.7621292,01000000
84630,1.8500469,01000000
84658,1.9071935,01000000
84685,1.7885044,01000000
84796,1.770921,01000000
84825,1.841255,01000000
84853,1.8368593,01000000
84880,1.6346483,01000000
84993,1.6082729,01000000
85022,1.4720004,01000000
85049,1.5555223,01000000
85578,1.5423348,01000000
85606,1.6302525,01000000
85633,1.5247511,01000000
85743,1.5159594,01000000
85771,1.401666,01000000
85799,1.5555223,01000000
85915,1.4588126,01000000
85944,1.4192498,01000000
85972,1.252206,01000000
86080,1.243414,01000000
86109,1.4807923,01000000
86137,1.4720002,01000000
86164,1.3664991,01000000
86296,1.3664992,01000000
86323,1.3840826,01000000
86351,1.3840826,01000000
86463,1.366499,01000000
86491,1.326936,01000000
86520,1.2126429,01000000
86636,1.1423088,01000000
86665,1.2214347,01000000
86692,1.3401238,01000000
86802,1.489584,01000000
86830,1.3621032,01000000
86858,1.3357278,01000000
86973,1.3489157,01000000
87001,1.32254,01000000
87029,1.1686839,01000000
87057,1.1818717,01000000
87163,1.252206,01000000
87191,1.0983498,01000000
87219,1.1598922,01000000
87382,1.2214348,01000000
87408,1.1730797,01000000
87436,1.0719745,01000000
87545,1.0763704,01000000
87575,1.2302266,01000000
87602,1.2390183,01000000
87717,1.1730798,01000000
87746,1.17308,01000000
87773,1.1774757,01000000
87883,1.1203293,01000000
87912,1.1423086,01000000
87948,1.2038511,01000000
87967,1.199455,01000000
88074,1.1247251,01000000
88102,0.89613885,01000000
88129,1.1291211,01000000
88287,1.0939538,01000000
88315,1.0631826,01000000
88343,1.0280155,01000000
89101,1.1027457,01000000
89129,1.1598923,01000000
89157,1.0280155,01000000
89280,0.9796608,01000000
89305,1.1115373,01000000
89333,1.0587867,01000000
89448,1.1203293,01000000
89478,1.0807663,01000000
89504,1.006036,01000000
89531,1.1115375,01000000
89644,1.1994553,01000000
89672,1.1994553,01000000
89700,1.1906636,01000000
89811,1.1027457,01000000
89840,1.0192238,01000000
89867,0.9752649,01000000
89983,1.049995,01000000
90012,1.1071415,01000000
90040,1.0324116,01000000
90149,1.0631826,01000000
90177,0.966473,01000000
90205,1.0236195,01000000
90367,1.0719744,01000000
90395,3.1336465,01000000
90423,6.9492784,01000000
90451,6.742671,01000000
90557,6.56244,01000000
90585,6.5272727,01000000
90613,6.496502,01000000
90730,6.3250628,01000000
90758,6.1448307,01000000
90785,5.894265,01000000
90894,5.9909754,01000000
90923,5.9821825,01000000
90950,5.7008452,01000000
91059,5.6788664,01000000
91088,5.7931595,01000000
91116,5.665678,01000000
91274,5.357967,01000000
91302,5.3403826,01000000
91329,5.199714,01000000
91357,5.098609,01000000
91468,4.971129,01000000
91495,4.909586,01000000
91523,4.8832107,01000000
91638,4.8348556,01000000
91666,4.7996883,01000000
91694,4.6238527,01000000
91805,4.58429,01000000
91833,4.5447273,01000000
91861,4.5007677,01000000
92391,4.3249326,01000000
92419,4.448017,01000000
92445,4.3425164,01000000
92562,4.258994,01000000
92591,4.171077,01000000
92618,3.9293027,01000000
92646,3.986449,01000000
92758,3.9029274,01000000
92786,3.8941352,01000000
92815,3.9688656,01000000
92925,3.7930298,01000000
92954,3.8325927,01000000
92981,3.6743407,01000000
93096,3.7578628,01000000
93125,3.5644436,01000000
93153,3.3798165,01000000
93278,3.4325671,01000000
93306,3.480922,01000000
93333,3.4589424,01000000
93448,3.3930042,01000000
93477,3.1776056,01000000
93504,3.0501244,01000000
93532,3.2259603,01000000
93711,3.2083766,01000000
93739,3.1512303,01000000
93767,3.0984793,01000000
93889,3.0457287,01000000
93917,3.0589166,01000000
93944,3.036937,01000000
94073,2.9270399,01000000
94102,2.883081,01000000
94130,2.6896615,01000000
94278,2.8171425,01000000
94306,2.8127465,01000000
94333,2.6544945,01000000
94448,2.6369112,01000000
94477,2.6281195,01000000
94504,2.518222,01000000
94532,2.562181,01000000
94644,2.5709727,01000000
94673,2.6369112,01000000
94701,2.3731577,01000000
94810,2.4566796,01000000
94839,2.4610753,01000000
94866,2.3775535,01000000
94983,2.3248029,01000000
95012,2.5226178,01000000
95040,2.4742632,01000000
95150,2.3951373,01000000
95178,2.3379905,01000000
95205,2.316011,01000000
95727,2.4522839,01000000
95756,2.2280934,01000000
95784,2.1577592,01000000
95812,2.3511782,01000000
95926,2.364366,01000000
95953,2.4347003,01000000
95981,2.1973221,01000000
96091,2.0522578,01000000
96118,1.9335687,01000000
96145,2.087425,01000000
96286,2.0610495,01000000
96313,2.0126948,01000000
96339,2.1225922,01000000
96454,2.109404,01000000
96482,1.96434,01000000
96510,1.8676306,01000000
96626,1.8500468,01000000
96653,1.8588387,01000000
96681,1.8676306,01000000
96709,1.8104839,01000000
96817,1.841255,01000000
96845,1.8852139,01000000
96872,1.8500468,01000000
96988,1.7181702,01000000
97016,1.7885044,01000000
97044,1.722566,01000000
97152,1.7181702,01000000
97181,1.64344,01000000
97209,1.7093785,01000000
97370,1.7005867,01000000
97398,1.7489412,01000000
97426,1.6038771,01000000
97536,1.5994813,01000000
97564,1.5775017,01000000
97592,1.5335429,01000000
97620,1.4192498,01000000
97733,1.4456251,01000000
97761,1.5335429,01000000
97788,1.5906894,01000000
97898,1.5291469,01000000
97927,1.4148538,01000000
97955,1.3884785,01000000
98065,1.5027716,01000000
98093,1.3884785,01000000
98121,1.4983757,01000000
98284,1.2961649,01000000
98309,1.3664992,01000000
98336,1.5203552,01000000
98448,1.3972702,01000000
98477,1.3928744,01000000
98504,1.3181442,01000000
98533,1.5115634,01000000
99320,1.4720004,01000000
99325,1.4280415,01000000
99361,1.3928744,01000000
99484,1.32254,01000000
99489,1.3577073,01000000
99527,1.564314,01000000
99650,1.4720004,01000000
99654,1.4148538,01000000
99694,1.2829773,01000000
99796,1.3708949,01000000
99829,1.1906635,01000000
99852,1.208247,01000000
99969,1.2522058,01000000
99997,1.2961649,01000000
100025,1.2785813,01000000
100053,1.1027455,01000000
100158,1.2829771,01000000
100209,1.168684,01000000
100211,1.129121,01000000
100401,1.133517,01000000
100405,1.2434142,01000000
100438,1.1994553,01000000
100546,0.9796608,01000000
100576,1.1906635,01000000
100604,1.0719745,01000000
100720,1.1598923,01000000
100748,1.2390182,01000000
100776,1.2346222,01000000
100884,1.1511004,01000000
100912,1.1203293,01000000
100941,1.2126429,01000000
100968,1.3752908,01000000
101074,1.2038512,01000000
101102,1.1906636,01000000
101130,1.1115373,01000000
101289,1.0851622,01000000
101315,1.2434142,01000000
101343,1.1071415,01000000
101457,1.1598922,01000000
101486,1.0631826,01000000
101512,1.133517,01000000
101629,1.1730798,01000000
101658,1.1818717,01000000
101684,1.2434142,01000000
101795,1.1818717,01000000
101824,1.1467044,01000000
101852,1.2390182,01000000
101879,1.1511004,01000000
101991,1.1467047,01000000
102020,1.1598921,01000000
102046,1.1511005,01000000
102575,1.0236197,01000000
102602,1.0587867,01000000
102630,1.0939538,01000000
102741,1.1730798,01000000
102769,1.0631826,01000000
102797,1.0324115,01000000
102913,6.826194,01000000
102943,6.8701525,01000000
102971,6.7075043,01000000
103085,6.5008974,01000000
103115,6.41298,01000000
103143,6.3030825,01000000
103170,6.1404347,01000000
103305,5.968995,01000000
103331,5.990975,01000000
103359,5.801951,01000000
103469,5.749201,01000000
103498,5.815139,01000000
103526,5.6920543,01000000
103635,5.6305113,01000000
103664,5.45028,01000000
103691,5.459072,01000000
103854,5.1645474,01000000
103883,5.1205883,01000000
103912,5.094213,01000000
104038,5.0458584,01000000
104066,4.892002,01000000
104094,4.927169,01000000
104121,4.7996883,01000000
104297,4.628249,01000000
104321,4.5930815,01000000
104349,4.729354,01000000
104469,4.5579143,01000000
104497,4.3469114,01000000
104525,4.351308,01000000
104635,4.346912,01000000
104664,4.157889,01000000
104691,4.065575,01000000
104807,4.18866,01000000
104835,4.157889,01000000
104863,3.9644694,01000000
104975,3.9556777,01000000
105003,4.0128245,01000000
105031,3.902927,01000000
105059,3.8809476,01000000
105165,3.7754464,01000000
105194,3.6655495,01000000
105221,3.5380683,01000000
105380,3.4545467,01000000
105409,3.4589424,01000000
105437,3.2831066,01000000
105963,3.2875023,01000000
105991,3.318274,01000000
106019,3.393004,01000000
106136,3.221564,01000000
106164,3.186397,01000000
106192,3.199585,01000000
106367,3.1248546,01000000
106395,3.1160626,01000000
106423,2.9885821,01000000
106451,2.874289,01000000
106559,3.1072714,01000000
106584,3.1292508,01000000
106612,3.032541,01000000
106730,2.9270396,01000000
106757,2.8435178,01000000
106785,2.9622068,01000000
106894,2.922644,01000000
106922,2.8611016,01000000
106950,2.7336206,01000000
107060,2.7556002,01000000
107089,2.720433,01000000
107118,2.7072453,01000000
107274,2.6544948,01000000
107302,2.6632864,01000000
107329,2.6017437,01000000
107357,2.5094304,01000000
107466,2.3995328,01000000
107494,2.3687615,01000000
107522,2.3160112,01000000
107639,2.390741,01000000
107667,2.3248029,01000000
107695,2.3555741,01000000
107805,2.2676566,01000000
107833,2.1753428,01000000
107861,2.2676563,01000000
107977,2.2544687,01000000
108005,2.118196,01000000
108033,2.1577592,01000000
108143,2.0874248,01000000
108171,2.0214868,01000000
108200,2.0698411,01000000
108227,2.03907,01000000
108384,1.9863193,01000000
108412,1.9907154,01000000
108440,1.9775279,01000000
108550,2.0302782,01000000
108578,1.8192755,01000000
108606,1.9687359,01000000
108724,2.0522578,01000000
108752,1.8632345,01000000
108780,1.9687359,01000000
109547,1.9247768,01000000
109576,1.9423605,01000000
109604,1.7533373,01000000
109720,1.8852139,01000000
109748,1.9027977,01000000
109776,1.8060881,01000000
109805,1.8236716,01000000
109912,1.8324635,01000000
109938,1.6654193,01000000
109966,1.6830031,01000000
110098,1.9071934,01000000
110100,1.9379647,01000000
110131,1.7401497,01000000
110282,1.6786072,01000000
110310,1.7929003,01000000
110338,1.8984016,01000000
110453,1.6522319,01000000
110484,1.7137743,01000000
110510,1.7577331,01000000
110625,1.6786072,01000000
110653,1.7269619,01000000
110681,1.7181702,01000000
110709,1.6873989,01000000
110815,1.5862935,01000000
110846,1.647836,01000000
110872,1.5687101,01000000
110986,1.64344,01000000
111015,1.6302522,01000000
111043,1.4060621,01000000
111153,1.5906894,01000000
111182,1.4720004,01000000
111210,1.5950854,01000000
111370,1.5950854,01000000
111397,1.5291469,01000000
111426,1.6302525,01000000
111535,1.5291471,01000000
111564,1.4148538,01000000
111592,1.445625,01000000
111620,1.3093525,01000000
111732,1.401666,01000000
111760,1.3840826,01000000
111788,1.3093525,01000000
111898,1.4236455,01000000
111927,1.4104578,01000000
111954,1.3137484,01000000
112064,1.3137484,01000000
112092,1.1774758,01000000
112120,1.252206,01000000
112277,1.2390182,01000000
112305,1.3489155,01000000
112333,1.2478101,01000000
112858,1.1818717,01000000
112887,1.208247,01000000
112914,1.168684,01000000
112942,1.2917689,01000000
113056,1.1774757,01000000
113084,1.3269361,01000000
113112,1.3005606,01000000
113290,1.3401237,01000000
113315,1.1379128,01000000
113343,1.2170389,01000000
113458,1.0983498,01000000
113486,1.1423086,01000000
113515,1.049995,01000000
113630,1.1379128,01000000
113660,1.1203293,01000000
113687,1.2302265,01000000
113796,1.24781,01000000
113826,1.0280155,01000000
113855,1.085162,01000000
113881,1.0631826,01000000
113993,1.0236195,01000000
114022,1.010432,01000000
114050,1.1511004,01000000
114295,1.1818717,01000000
114319,1.2302264,01000000
114347,1.1467047,01000000
114464,1.1247251,01000000
114493,1.1335169,01000000
114520,1.0631826,01000000
114635,0.9576813,01000000
114664,1.0763702,01000000
114692,1.1511004,01000000
114807,1.1291211,01000000
114836,1.1950594,01000000
114864,1.049995,01000000
114892,1.0675786,01000000
114997,1.1950594,01000000
115026,1.1730798,01000000
115053,1.093954,01000000
115169,0.9840566,01000000
115198,5.968995,01000000
115225,6.6547537,01000000
115374,6.571232,01000000
115403,6.610795,01000000
115430,6.417375,01000000
115539,6.417375,01000000
115567,6.2371435,01000000
115595,6.118455,01000000
115705,5.9909744,01000000
115733,5.8678894,01000000
115761,5.810743,01000000
115788,5.5909486,01000000
116325,5.7228255,01000000
116355,5.5381975,01000000
116382,5.384342,01000000
116486,5.2392774,01000000
116514,5.1645474,01000000
116542,5.089817,01000000
116658,5.0942135,01000000
116687,4.9183774,01000000
116714,4.896398,01000000
116829,4.9403567,01000000
116858,4.8348556,01000000
116887,4.73375,01000000
117000,4.654624,01000000
117029,4.5886855,01000000
117057,4.575498,01000000
117084,4.50956,01000000
117196,4.311745,01000000
117224,4.276578,01000000
117252,4.127118,01000000
117374,4.2721815,01000000
117401,4.1359096,01000000
117429,4.026012,01000000
117540,3.8106136,01000000
117568,4.012824,01000000
117596,3.960074,01000000
117710,3.9380944,01000000
117739,3.9688656,01000000
117767,3.96447,01000000
117881,3.7183003,01000000
117910,3.6171944,01000000
117938,3.5952148,01000000
117964,3.5864234,01000000
118071,3.5468602,01000000
118099,3.4501507,01000000
118126,3.3270657,01000000
118289,3.2611275,01000000
118316,3.3270657,01000000
118344,3.182001,01000000
118455,3.3006904,01000000
118484,3.2039807,01000000
118511,3.036937,01000000
118626,3.1028755,01000000
118655,3.1380422,01000000
118682,3.0589163,01000000
118792,2.9622068,01000000
118820,3.0501246,01000000
118848,2.9138522,01000000
118875,2.874289,01000000
118983,2.878685,01000000
119012,2.8303304,01000000
119040,2.7380166,01000000
119837,2.759996,01000000
119864,2.6149316,01000000
119893,2.6061397,01000000
120011,2.6325152,01000000
120039,2.513826,01000000
120065,2.597348,01000000
120174,2.5094302,01000000
120204,2.5138261,01000000
120230,2.5226178,01000000
120360,2.4171166,01000000
120389,2.267656,01000000
120417,2.364366,01000000
120445,2.3423867,01000000
